seconds,data
float,int
,
1.1758125,105
1.175875,136
1.1759375,137
1.176,130
1.1760625,150
1.176125,126
1.1761875,109
1.17625,104
1.1763125,94
1.176375,89
1.1764375,84
1.1765,81
1.1765625,79
1.176625,74
