seconds,predicted,anomalyScore,anomalyLikelihood
float,float,int,float
,,,
0.9685831611286296,0.9822872507286888,0.0,0.7454992678334037
0.9822872507286882,0.9822872507286882,0.0,0.7454992678334037
0.9921147013144779,0.9986573336661488,0.0,0.7454992678334037
0.9980267284282713,0.9986573336661488,0.0,0.7454992678334037
1.0,0.9984681520947856,0.0,0.7454992678334037
0.9980267284282718,0.9989277064663498,0.0,0.7454992678334037
0.992114701314478,0.992114701314478,0.0,0.7454992678334037
0.9822872507286896,0.9685831611286305,0.0,0.7454992678334037
0.9685831611286315,0.9685831611286315,0.0,0.7454992678334037
0.9510565162951531,0.9685831611286307,0.0,0.7454992678334037
0.9297764858882522,0.951056516295153,0.05,0.71931165835684241
0.9048270524660191,0.8763066800438628,0.5,0.58517730623403619
0.876306680043865,0.8443279255020149,0.825,0.9368034123847111
0.8443279255020151,0.8090169943749473,0.0,0.9368034123847111
0.8090169943749497,0.8090169943749497,0.35,0.98149478130641898
0.7705132427757896,0.8763066800438634,0.0,0.98149478130641898
0.7289686274214098,0.7289686274214098,0.0,0.98149478130641898
0.6845471059286896,0.6845471059286896,0.0,0.98149478130641898
0.6374239897486937,0.6374239897486937,0.0,0.98149478130641898
0.5877852522924748,0.5877852522924748,0.0,0.98149478130641898
0.5358267949789957,0.5358267949789957,0.0,0.97757472891459229
0.4817536741017177,0.4817536741017177,0.0,0.886879586380108
0.42577929156507227,0.42577929156507227,0.0,0.54110793035941995
0.36812455268468125,0.36812455268468125,0.0,0.54110793035941995
0.30901699437494773,0.30901699437494773,0.0,0.7454992678334037
0.24868988716485887,0.24868988716485887,0.0,0.7454992678334037
0.18738131458572563,0.18738131458572563,0.0,0.7454992678334037
0.12533323356430207,0.12533323356430207,0.0,0.7454992678334037
0.0627905195293151,0.0627905195293151,0.0,0.7454992678334037
5.6346132373510016e-15,0.06279051952931468,0.0,0.7454992678334037
-0.06279051952931095,-0.06279051952931095,0.0,0.7454992678334037
-0.125333233564305,-0.125333233564305,0.0,0.7454992678334037
-0.18738131458572152,-0.1253332335643047,0.0,0.7454992678334037
-0.2486898871648548,-0.2486898871648548,0.0,0.7454992678334037
-0.30901699437495045,-0.24868988716485468,0.0,0.7454992678334037
-0.3681245526846773,-0.3681245526846773,0.0,0.7454992678334037
-0.4257792915650685,-0.4817536741017153,0.0,0.7454992678334037
-0.48175367410171405,-0.5358267949789974,0.0,0.7454992678334037
-0.5358267949789981,-0.5358267949789974,0.0,0.7454992678334037
-0.5877852522924714,-0.5877852522924714,0.0,0.7454992678334037
-0.6374239897486851,-0.6374239897486851,0.0,0.7454992678334037
-0.6845471059286866,-0.6845471059286866,0.0,0.7454992678334037
-0.7289686274214118,-0.7289686274214118,0.0,0.7454992678334037
-0.770513242775787,-0.770513242775787,0.0,0.7454992678334037
-0.8090169943749472,-0.8090169943749472,0.0,0.7454992678334037
-0.8443279255020166,-0.8443279255020152,0.0,0.7454992678334037
-0.8763066800438631,-0.90482705246602,0.0,0.7454992678334037
-0.9048270524660174,-0.9048270524660174,0.0,0.7454992678334037
-0.9297764858882507,-0.9297764858882507,0.0,0.7454992678334037
-0.951056516295154,-0.951056516295154,0.0,0.7454992678334037
-0.9685831611286305,-0.9822872507286886,0.0,0.7454992678334037
-0.9822872507286875,-0.4257792915650719,0.0,0.7454992678334037
-0.9921147013144783,-0.9921147013144783,0.0,0.7454992678334037
-0.9980267284282716,-0.9980267284282716,0.0,0.7454992678334037
-1.0,-1.0,0.0,0.7454992678334037
-0.9980267284282716,-0.9980267284282716,0.0,0.7454992678334037
-0.9921147013144775,-0.9921147013144775,0.0,0.7454992678334037
-0.9822872507286889,-0.9685831611286306,0.0,0.7454992678334037
-0.9685831611286324,-0.9510565162951539,0.0,0.7454992678334037
-0.9510565162951543,-0.9048270524660191,0.0,0.7454992678334037
-0.929776485888251,-0.18738131458572432,0.0,0.7454992678334037
-0.9048270524660208,-0.8763066800438628,0.0,0.7454992678334037
-0.8763066800438668,-0.8443279255020155,0.0,0.7454992678334037
-0.8443279255020132,-0.8090169943749477,0.15,0.66334405850319711
-0.8090169943749477,-0.7705132427757887,0.0,0.66334405850319711
-0.7705132427757919,-0.7289686274214114,0.0,0.66334405850319711
-0.7289686274214122,-0.6845471059286885,0.0,0.66334405850319711
-0.6845471059286872,-0.6374239897486886,0.0,0.66334405850319711
-0.6374239897486911,-0.5877852522924725,0.0,0.66334405850319711
-0.5877852522924778,-0.5358267949789977,0.0,0.66334405850319711
-0.5358267949789928,-0.48175367410171493,0.0,0.66334405850319711
-0.4817536741017147,-0.4257792915650719,0.0,0.66334405850319711
-0.4257792915650756,-0.3681245526846771,0.0,0.66334405850319711
-0.36812455268468464,-0.36812455268468464,0.0,0.7454992678334037
-0.30901699437494445,-0.30901699437494445,0.0,0.7454992678334037
-0.24868988716485554,-0.24868988716485554,0.0,0.7454992678334037
-0.1873813145857292,-0.1873813145857292,0.0,0.7454992678334037
-0.1253332335643057,-0.1253332335643057,0.0,0.7454992678334037
-0.06279051952931168,-0.06279051952931168,0.0,0.7454992678334037
-2.204364238465236e-15,-2.204364238465236e-15,0.0,0.73886061494965216
0.06279051952930727,0.12533323356430257,0.0,0.73886061494965216
0.12533323356430842,0.18738131458572455,0.0,0.73886061494965216
0.1873813145857249,0.24868988716485554,0.0,0.73886061494965216
0.24868988716485124,0.30901699437494734,0.0,0.73886061494965216
0.30901699437494023,0.3681245526846781,0.0,0.73886061494965216
0.36812455268468053,0.4257792915650722,0.95,0.81752707284098758
0.4257792915650716,0.48175367410171555,0.0,0.81752707284098758
0.4817536741017108,0.5358267949789954,0.0,0.81752707284098758
0.535826794979001,0.5877852522924727,0.0,0.81752707284098758
0.5877852522924741,0.637423989748691,0.0,0.81752707284098758
0.6374239897486877,0.6845471059286893,0.0,0.81752707284098758
0.684547105928684,0.7289686274214099,0.0,0.81752707284098758
0.7289686274214142,0.7705132427757895,0.0,0.81752707284098758
0.7705132427757891,0.809016994374948,0.0,0.81752707284098758
0.8090169943749451,0.8443279255020149,0.0,0.81752707284098758
0.8443279255020109,0.8763066800438634,0.0,0.73886061494965216
0.8763066800438648,0.9048270524660191,0.0,0.73886061494965216
0.9048270524660189,0.9048270524660189,0.0,0.73886061494965216
0.9297764858882493,0.9685831611286307,0.0,0.73886061494965216
0.9510565162951551,0.9685831611286307,0.0,0.73886061494965216
0.9685831611286313,0.9685831611286313,0.0,0.73886061494965216
0.9822872507286882,0.9685831611286309,0.0,0.73886061494965216
0.992114701314477,0.9685831611286309,0.0,0.73886061494965216
0.9980267284282718,0.9921147013144773,0.0,0.73886061494965216
1.0,0.9984682076669299,0.0,0.73886061494965216
0.9980267284282719,0.9921147013144773,0.0,0.73886061494965216
0.9921147013144789,0.9822872507286886,0.0,0.73886061494965216
0.9822872507286883,0.9685831611286309,0.0,0.73886061494965216
0.9685831611286316,0.9510565162951536,0.0,0.73886061494965216
0.9510565162951554,0.9297764858882511,0.0,0.73886061494965216
0.9297764858882498,0.9297764858882498,0.05,0.71174094273542532
0.9048270524660194,0.8763066800438637,0.5,0.60068110793510066
0.8763066800438651,0.8443279255020136,0.825,0.94492632383343134
0.844327925502019,0.8090169943749471,0.0,0.94492632383343134
0.8090169943749457,0.7705132427757894,0.0,0.94492632383343134
0.7705132427757897,0.7705132427757897,0.0,0.94492632383343134
0.7289686274214148,0.7289686274214148,0.0,0.94492632383343134
0.684547105928695,0.684547105928695,0.0,0.94492632383343134
0.6374239897486885,0.6374239897486885,0.0,0.94492632383343134
0.587785252292475,0.587785252292475,0.0,0.94492632383343134
0.5358267949790019,0.5358267949790019,0.0,0.93526211110455137
0.4817536741017117,0.4817536741017117,0.0,0.75884248847473657
0.4257792915650725,0.4257792915650725,0.0,0.73886061494965216
0.3681245526846814,0.3681245526846814,0.0,0.73886061494965216
0.3090169943749547,0.3090169943749547,0.0,0.73886061494965216
0.2486898871648522,0.2486898871648522,0.0,0.73886061494965216
0.18738131458572588,0.18738131458572588,0.0,0.73886061494965216
0.12533323356430937,0.12533323356430937,0.0,0.73886061494965216
0.06279051952932244,0.06279051952932244,0.0,0.73886061494965216
-1.22588476042053e-15,0.06279051952931544,0.0,0.73886061494965216
-0.0627905195293107,-0.0627905195293107,0.0,0.73886061494965216
-0.1253332335642977,-0.1253332335642977,0.0,0.73886061494965216
-0.18738131458572826,-0.18738131458572826,0.0,0.73886061494965216
-0.24868988716485457,-0.24868988716485457,0.0,0.73886061494965216
-0.3090169943749435,-0.3090169943749435,0.0,0.73886061494965216
-0.3681245526846705,-0.3681245526846705,0.0,0.73886061494965216
-0.4257792915650747,-0.4257792915650747,0.0,0.73886061494965216
-0.4817536741017138,-0.4817536741017138,0.0,0.73886061494965216
-0.5358267949789919,-0.5358267949789919,0.0,0.73886061494965216
-0.5877852522924655,-0.5877852522924655,0.0,0.73886061494965216
-0.6374239897486904,-0.6374239897486904,0.0,0.73886061494965216
-0.6845471059286864,-0.6845471059286864,0.0,0.73886061494965216
-0.7289686274214067,-0.7289686274214067,0.0,0.73886061494965216
-0.7705132427757913,-0.7705132427757913,0.0,0.73886061494965216
-0.809016994374947,-0.809016994374947,0.0,0.73886061494965216
-0.8443279255020126,-0.8090169943749475,0.0,0.73886061494965216
-0.8763066800438595,-0.9048270524660196,0.0,0.73886061494965216
-0.9048270524660204,-0.9297764858882509,0.0,0.73886061494965216
-0.9297764858882507,-0.9297764858882507,0.0,0.73886061494965216
-0.9510565162951518,-0.9685831611286311,0.0,0.73886061494965216
-0.9685831611286322,-0.9822872507286884,0.0,0.73886061494965216
-0.9822872507286887,-0.2486898871648548,0.0,0.73886061494965216
-0.9921147013144774,-0.9921147013144774,0.0,0.73886061494965216
-0.9980267284282711,-0.9980267284282711,0.0,0.73886061494965216
-1.0,-1.0,0.0,0.73886061494965216
-0.9980267284282717,-0.9980267284282717,0.0,0.73886061494965216
-0.9921147013144784,-0.9822872507286885,0.0,0.73886061494965216
-0.9822872507286903,-0.9822872507286903,0.0,0.73886061494965216
-0.9685831611286307,-0.9510565162951532,0.0,0.73886061494965216
-0.9510565162951543,-0.9685831611286312,0.0,0.73886061494965216
-0.9297764858882537,-0.8763066800438625,0.0,0.73886061494965216
-0.9048270524660178,-0.6845471059286875,0.0,0.73886061494965216
-0.8763066800438636,-0.844327925502014,0.0,0.73886061494965216
-0.8443279255020172,-0.8090169943749475,0.0,0.73886061494965216
-0.809016994374952,-0.7705132427757901,0.0,0.73886061494965216
-0.7705132427757877,-0.72896862742141,0.0,0.73886061494965216
-0.7289686274214124,-0.6845471059286875,0.0,0.73886061494965216
-0.6845471059286925,-0.6374239897486896,0.0,0.73886061494965216
-0.6374239897486967,-0.5877852522924715,0.0,0.73886061494965216
-0.5877852522924722,-0.5358267949789948,0.0,0.73886061494965216
-0.535826794978999,-0.48175367410171455,0.0,0.73886061494965216
-0.48175367410172115,-0.4257792915650735,0.0,0.73886061494965216
-0.4257792915650694,-0.3681245526846767,0.0,0.73886061494965216
-0.36812455268467825,-0.30901699437494634,0.0,0.73886061494965216
-0.30901699437495145,-0.2486898871648548,0.0,0.73886061494965216
-0.24868988716486265,-0.18738131458572654,0.0,0.73886061494965216
-0.1873813145857225,-0.1253332335643028,0.0,0.73886061494965216
-0.12533323356430595,-0.06279051952931235,0.0,0.73886061494965216
-0.06279051952931901,-0.06279051952931901,0.0,0.73886061494965216
-9.554720955895708e-15,-9.554720955895708e-15,0.0,0.73221424752070419
0.06279051952931412,0.1253332335643058,0.0,0.73221424752070419
0.12533323356430112,0.18738131458572502,0.0,0.73221424752070419
0.1873813145857177,0.24868988716485363,0.0,0.73221424752070419
0.24868988716485793,0.309016994374948,0.0,0.73221424752070419
0.3090169943749468,0.3681245526846796,0.0,0.73221424752070419
0.3681245526846737,0.4257792915650721,0.95,0.83357078098905513
0.42577929156506494,0.4817536741017133,0.0,0.83357078098905513
0.4817536741017169,0.5358267949789984,0.0,0.83357078098905513
0.5358267949789949,0.5877852522924737,0.0,0.83357078098905513
0.5877852522924683,0.6374239897486895,0.0,0.83357078098905513
0.6374239897486821,0.6845471059286898,0.0,0.83357078098905513
0.684547105928689,0.7289686274214122,0.0,0.83357078098905513
0.7289686274214091,0.7705132427757894,0.0,0.83357078098905513
0.7705132427757845,0.8090169943749466,0.0,0.83357078098905513
0.8090169943749491,0.8443279255020152,0.0,0.83357078098905513
0.8443279255020145,0.8763066800438641,0.0,0.73221424752070419
0.8763066800438611,0.9048270524660191,0.0,0.73221424752070419
0.9048270524660158,0.9048270524660158,0.0,0.73221424752070419
0.9297764858882519,0.9510565162951541,0.0,0.73221424752070419
0.951056516295155,0.9685831611286311,0.0,0.73221424752070419
0.9685831611286295,0.9822872507286884,0.0,0.73221424752070419
0.982287250728688,0.9921147013144778,0.0,0.73221424752070419
0.9921147013144779,0.998657440285277,0.0,0.73221424752070419
0.9980267284282718,0.998657440285277,0.0,0.73221424752070419
1.0,0.9984682267281754,0.0,0.73221424752070419
0.9980267284282719,0.9921147013144778,0.0,0.73221424752070419
0.992114701314478,0.9822872507286883,0.0,0.73221424752070419
0.9822872507286884,0.9685831611286306,0.0,0.73221424752070419
0.9685831611286334,0.9510565162951543,0.0,0.73221424752070419
0.9510565162951554,0.929776485888251,0.0,0.73221424752070419
0.9297764858882525,0.9297764858882525,0.05,0.70400347753357262
0.9048270524660194,0.8763066800438633,0.5,0.61782927495316731
0.8763066800438688,0.844327925502015,0.925,0.96754618961666561
0.8443279255020115,0.8090169943749472,0.0,0.96754618961666561
0.80901699437495,0.7705132427757878,0.0,0.96754618961666561
0.7705132427757899,0.7705132427757899,0.0,0.96754618961666561
0.7289686274214101,0.7289686274214101,0.0,0.96754618961666561
0.6845471059286848,0.6845471059286848,0.0,0.96754618961666561
0.6374239897486941,0.6374239897486941,0.0,0.96754618961666561
0.5877852522924751,0.5877852522924751,0.0,0.96754618961666561
0.5358267949789961,0.5358267949789961,0.0,0.96099240807408681
0.4817536741017119,0.4817536741017119,0.0,0.8229291497793223
0.4257792915650791,0.4257792915650791,0.0,0.73221424752070419
0.36812455268468164,0.36812455268468164,0.0,0.73221424752070419
0.3090169943749482,0.3090169943749482,0.0,0.73221424752070419
0.24868988716485244,0.24868988716485244,0.0,0.73221424752070419
0.1873813145857331,0.1873813145857331,0.0,0.73221424752070419
0.12533323356430962,0.12533323356430962,0.0,0.73221424752070419
0.06279051952931558,0.06279051952931558,0.0,0.73221424752070419
-9.809554005910593e-16,0.06279051952931519,0.0,0.73221424752070419
-0.06279051952930337,-0.06279051952930337,0.0,0.73221424752070419
-0.12533323356431156,-0.12533323356431156,0.0,0.73221424752070419
-0.18738131458572105,-0.18738131458572105,0.0,0.73221424752070419
-0.24868988716485438,-0.24868988716485438,0.0,0.73221424752070419
-0.3090169943749365,-0.3090169943749365,0.0,0.73221424752070419
-0.36812455268468347,-0.36812455268468347,0.0,0.73221424752070419
-0.42577929156506805,-0.42577929156506805,0.0,0.73221424752070419
-0.48175367410171366,-0.48175367410171366,0.0,0.73221424752070419
-0.5358267949789978,-0.5358267949789978,0.0,0.73221424752070419
-0.5877852522924768,-0.5877852522924768,0.0,0.73221424752070419
-0.6374239897486847,-0.6374239897486847,0.0,0.73221424752070419
-0.6845471059286863,-0.6845471059286863,0.0,0.73221424752070419
-0.7289686274214113,-0.7289686274214113,0.0,0.73221424752070419
-0.7705132427757911,-0.7705132427757911,0.0,0.73221424752070419
-0.8090169943749428,-0.8090169943749428,0.0,0.73221424752070419
-0.8443279255020125,-0.8443279255020125,0.0,0.73221424752070419
-0.8763066800438628,-0.9048270524660191,0.0,0.73221424752070419
-0.9048270524660202,-0.9297764858882516,0.0,0.73221424752070419
-0.929776485888248,-0.9510565162951534,0.0,0.73221424752070419
-0.9510565162951561,-0.9685831611286312,0.0,0.73221424752070419
-0.9685831611286304,-0.9822872507286889,0.0,0.73221424752070419
-0.9822872507286887,-0.30901699437494445,0.0,0.73221424752070419
-0.9921147013144764,-0.9921147013144764,0.0,0.73221424752070419
-0.998026728428272,-0.998026728428272,0.0,0.73221424752070419
-1.0,-1.0,0.0,0.73221424752070419
-0.9980267284282717,-0.9980267284282717,0.0,0.73221424752070419
-0.9921147013144793,-0.9822872507286888,0.0,0.73221424752070419
-0.9822872507286877,-0.9685831611286309,0.0,0.73221424752070419
-0.9685831611286325,-0.9510565162951542,0.0,0.73221424752070419
-0.9510565162951544,-0.9297764858882505,0.0,0.73221424752070419
-0.9297764858882512,-0.48175367410171566,0.0,0.73221424752070419
-0.9048270524660179,-0.9048270524660179,0.0,0.73221424752070419
-0.8763066800438671,-0.8443279255020142,0.0,0.73221424752070419
-0.8443279255020173,-0.809016994374947,0.0,0.73221424752070419
-0.809016994374948,-0.7705132427757898,0.0,0.73221424752070419
-0.7705132427757878,-0.7289686274214109,0.0,0.73221424752070419
-0.7289686274214175,-0.6845471059286881,0.0,0.73221424752070419
-0.6845471059286823,-0.6374239897486896,0.0,0.73221424752070419
-0.6374239897486915,-0.5877852522924731,0.0,0.73221424752070419
-0.5877852522924724,-0.5358267949789964,0.0,0.73221424752070419
-0.5358267949790052,-0.48175367410171566,0.0,0.73221424752070419
-0.4817536741017089,-0.42577929156507094,0.0,0.73221424752070419
-0.42577929156507605,-0.36812455268467903,0.0,0.73221424752070419
-0.3681245526846785,-0.30901699437494445,0.0,0.73221424752070419
-0.30901699437495844,-0.2486898871648563,0.0,0.73221424752070419
-0.24868988716484916,-0.18738131458572405,0.0,0.73221424752070419
-0.1873813145857297,-0.12533323356430606,0.0,0.73221424752070419
-0.1253332335643062,-0.06279051952931104,0.0,0.73221424752070419
-0.06279051952931217,-2.3924536666622973e-15,0.0,0.73221424752070419
4.411204399476825e-15,4.411204399476825e-15,0.0,0.72717159920566821
0.06279051952930678,0.06279051952930678,0.0,0.72717159920566821
0.12533323356430087,0.12533323356430087,0.0,0.72717159920566821
0.18738131458572443,0.18738131458572443,0.0,0.72717159920566821
0.24868988716485765,0.24868988716485765,0.0,0.72717159920566821
0.30901699437493974,0.3681245526846789,0.0,0.72717159920566821
0.3681245526846734,0.42577929156507266,0.95,0.84457173054850532
0.42577929156507116,0.48175367410171355,0.0,0.84457173054850532
0.48175367410171666,0.5358267949789969,0.0,0.84457173054850532
0.5358267949789887,0.5877852522924729,0.0,0.84457173054850532
0.5877852522924796,0.6374239897486893,0.0,0.84457173054850532
0.6374239897486874,0.6845471059286882,0.0,0.84457173054850532
0.6845471059286887,0.7289686274214109,0.0,0.84457173054850532
0.728968627421404,0.7705132427757884,0.0,0.84457173054850532
0.7705132427757934,0.809016994374948,0.0,0.84457173054850532
0.8090169943749448,0.844327925502014,0.0,0.84457173054850532
0.8443279255020144,0.8763066800438648,0.0,0.72717159920566821
0.8763066800438577,0.9048270524660185,0.0,0.72717159920566821
0.9048270524660217,0.9048270524660217,0.0,0.72717159920566821
0.9297764858882492,0.9510565162951545,0.0,0.72717159920566821
0.9510565162951528,0.9685831611286314,0.0,0.72717159920566821
0.9685831611286312,0.9822872507286883,0.0,0.72717159920566821
0.9822872507286894,0.9921147013144778,0.0,0.72717159920566821
0.9921147013144769,0.9986574496252874,0.0,0.72717159920566821
0.9980267284282713,0.951056516295154,0.0,0.72717159920566821
1.0,0.9984682332661825,0.0,0.72717159920566821
0.9980267284282714,0.9921147013144775,0.0,0.72717159920566821
0.992114701314479,0.9822872507286886,0.0,0.72717159920566821
0.9822872507286897,0.9685831611286313,0.0,0.72717159920566821
0.9685831611286317,0.9685831611286317,0.0,0.72717159920566821
0.9510565162951533,0.9685831611286313,0.0,0.72717159920566821
0.9297764858882551,0.9510565162951536,0.0,0.72717159920566821
0.9048270524660165,0.9048270524660165,0.0,0.72717159920566821
0.8763066800438655,0.8763066800438655,0.0,0.72717159920566821
0.8443279255020154,0.809016994374947,0.0,0.72717159920566821
0.8090169943749543,0.7705132427757898,0.0,0.72717159920566821
0.7705132427757856,0.7705132427757856,0.0,0.72717159920566821
0.7289686274214151,0.7289686274214151,0.0,0.72717159920566821
0.6845471059286902,0.6845471059286902,0.0,0.72717159920566821
0.6374239897486997,0.6374239897486997,0.0,0.72717159920566821
0.5877852522924696,0.5877852522924696,0.0,0.72717159920566821
0.5358267949790022,0.5358267949790022,0.0,0.72717159920566821
0.4817536741017183,0.4817536741017183,0.0,0.72717159920566821
0.42577929156507294,0.42577929156507294,0.0,0.72717159920566821
0.3681245526846753,0.3681245526846753,0.0,0.72717159920566821
0.30901699437495517,0.30901699437495517,0.0,0.72717159920566821
0.2486898871648596,0.2486898871648596,0.0,0.72717159920566821
0.18738131458572632,0.18738131458572632,0.0,0.72717159920566821
0.1253332335643028,0.1253332335643028,0.0,0.72717159920566821
0.06279051952932292,0.06279051952932292,0.0,0.72717159920566821
6.369401316839413e-15,6.369401316839413e-15,0.0,0.72717159920566821
-0.06279051952931021,-0.06279051952931021,0.0,0.72717159920566821
-0.12533323356430429,-0.12533323356430429,0.0,0.72717159920566821
-0.18738131458571383,-0.18738131458571383,0.0,0.72717159920566821
-0.24868988716486098,-0.24868988716486098,0.0,0.72717159920566821
-0.309016994374943,-0.309016994374943,0.0,0.72717159920566821
-0.36812455268467664,-0.36812455268467664,0.0,0.72717159920566821
-0.4257792915650614,-0.4257792915650614,0.0,0.72717159920566821
-0.48175367410171965,-0.48175367410171965,0.0,0.72717159920566821
-0.5358267949789915,-0.5358267949789915,0.0,0.72717159920566821
-0.5877852522924709,-0.5877852522924709,0.0,0.72717159920566821
-0.6374239897486791,-0.6374239897486791,0.0,0.72717159920566821
-0.6845471059286913,-0.6845471059286913,0.0,0.72717159920566821
-0.7289686274214064,-0.7289686274214064,0.0,0.72717159920566821
-0.7705132427757865,-0.7705132427757865,0.0,0.72717159920566821
-0.8090169943749468,-0.8090169943749468,0.0,0.72717159920566821
-0.8443279255020162,-0.8443279255020162,0.0,0.72717159920566821
-0.8763066800438593,-0.9048270524660189,0.0,0.72717159920566821
-0.9048270524660171,-0.9297764858882507,0.0,0.72717159920566821
-0.9297764858882505,-0.9510565162951543,0.0,0.72717159920566821
-0.9510565162951538,-0.9822872507286884,0.0,0.72717159920566821
-0.9685831611286285,-0.9822872507286884,0.0,0.72717159920566821
-0.9822872507286874,-0.9822872507286874,0.0,0.72717159920566821
-0.9921147013144773,-0.982287250728688,0.0,0.72717159920566821
-0.9980267284282716,-0.9980267284282716,0.0,0.72717159920566821
-1.0,-1.0,0.0,0.72717159920566821
-0.9980267284282712,-0.9980267284282712,0.0,0.72717159920566821
-0.9921147013144785,-0.9685831611286304,0.0,0.72717159920566821
-0.982287250728689,-0.982287250728689,0.0,0.72717159920566821
-0.9685831611286344,-0.9685831611286344,0.0,0.72717159920566821
-0.9510565162951523,-0.9297764858882507,0.0,0.72717159920566821
-0.9297764858882539,-0.9048270524660182,0.0,0.72717159920566821
-0.904827052466021,-0.8763066800438626,0.0,0.72717159920566821
-0.8763066800438638,-0.8443279255020153,0.0,0.72717159920566821
-0.8443279255020135,-0.809016994374947,0.0,0.72717159920566821
-0.8090169943749523,-0.7705132427757884,0.0,0.72717159920566821
-0.7705132427757925,-0.728968627421411,0.0,0.72717159920566821
-0.7289686274214128,-0.6845471059286877,0.0,0.72717159920566821
-0.6845471059286876,-0.6374239897486869,0.0,0.72717159920566821
-0.6374239897486971,-0.5877852522924722,0.0,0.72717159920566821
-0.5877852522924784,-0.5358267949789968,0.0,0.72717159920566821
-0.5358267949789993,-0.48175367410171543,0.0,0.72717159920566821
-0.4817536741017153,-0.4257792915650691,0.0,0.72717159920566821
-0.4257792915650827,-0.36812455268467814,0.0,0.72717159920566821
-0.3681245526846853,-0.3090169943749469,0.0,0.72717159920566821
-0.3090169943749519,-0.24868988716485618,0.0,0.72717159920566821
-0.24868988716485624,-0.18738131458572216,0.0,0.72717159920566821
-0.18738131458573692,-0.12533323356430554,0.0,0.72717159920566821
-0.1253332335642994,-0.06279051952931103,0.0,0.72717159920566821
-0.06279051952931951,-0.06279051952931951,0.0,0.72717159920566821
-2.9391523179536475e-15,-2.9391523179536475e-15,0.0,0.71724062746898765
0.06279051952931362,0.06279051952931362,0.0,0.71724062746898765
0.12533323356430767,0.12533323356430767,0.0,0.71724062746898765
0.1873813145857172,0.1873813145857172,0.0,0.71724062746898765
0.24868988716485055,0.24868988716485055,0.0,0.71724062746898765
0.3090169943749463,0.36812455268467664,0.0,0.71724062746898765
0.3681245526846798,0.42577929156507244,0.95,0.86391263766663873
0.4257792915650645,0.48175367410171555,0.0,0.86391263766663873
0.4817536741017102,0.5358267949789968,0.0,0.86391263766663873
0.5358267949789944,0.5877852522924732,0.0,0.86391263766663873
0.5877852522924737,0.637423989748692,0.0,0.86391263766663873
0.6374239897486818,0.6845471059286888,0.0,0.86391263766663873
0.6845471059286834,0.7289686274214107,0.0,0.86391263766663873
0.7289686274214087,0.7705132427757885,0.0,0.86391263766663873
0.7705132427757887,0.8090169943749492,0.0,0.86391263766663873
0.8090169943749405,0.8443279255020143,0.0,0.86391263766663873
0.8443279255020104,0.8763066800438635,0.0,0.71724062746898765
0.8763066800438609,0.9048270524660185,0.0,0.71724062746898765
0.9048270524660186,0.929776485888252,0.0,0.71724062746898765
0.9297764858882518,0.9510565162951536,0.0,0.71724062746898765
0.9510565162951549,0.9685831611286313,0.0,0.71724062746898765
0.9685831611286294,0.9822872507286888,0.0,0.71724062746898765
0.9822872507286879,0.9921147013144779,0.0,0.71724062746898765
0.9921147013144778,0.9986574528289107,0.0,0.71724062746898765
0.9980267284282718,0.9986574528289107,0.0,0.71724062746898765
1.0,0.998468235508719,0.0,0.71724062746898765
0.9980267284282719,0.9921147013144778,0.0,0.71724062746898765
0.9921147013144781,0.9822872507286884,0.0,0.71724062746898765
0.9822872507286885,0.9685831611286306,0.0,0.71724062746898765
0.9685831611286335,0.951056516295154,0.0,0.71724062746898765
0.9510565162951556,0.9510565162951556,0.0,0.71724062746898765
0.9297764858882527,0.9297764858882527,0.0,0.71724062746898765
0.9048270524660196,0.9048270524660196,0.0,0.71724062746898765
0.876306680043869,0.876306680043869,0.0,0.71724062746898765
0.8443279255020193,0.8090169943749466,0.0,0.71724062746898765
0.8090169943749502,0.8090169943749502,0.0,0.71724062746898765
0.7705132427757903,0.7705132427757903,0.0,0.71724062746898765
0.7289686274214104,0.7289686274214104,0.0,0.71724062746898765
0.6845471059286852,0.6845471059286852,0.0,0.71724062746898765
0.6374239897486945,0.6374239897486945,0.0,0.71724062746898765
0.5877852522924756,0.5877852522924756,0.0,0.71724062746898765
0.5358267949789965,0.5358267949789965,0.0,0.71724062746898765
0.4817536741017124,0.4817536741017124,0.0,0.71724062746898765
0.4257792915650796,0.4257792915650796,0.0,0.71724062746898765
0.3681245526846821,0.3681245526846821,0.0,0.71724062746898765
0.3090169943749486,0.3090169943749486,0.0,0.71724062746898765
0.2486898871648529,0.2486898871648529,0.0,0.71724062746898765
0.18738131458573357,0.18738131458573357,0.0,0.71724062746898765
0.1253332335643101,0.1253332335643101,0.0,0.71724062746898765
0.06279051952931608,0.06279051952931608,0.0,0.71724062746898765
-4.91096680932118e-16,-4.91096680932118e-16,0.0,0.71724062746898765
-0.06279051952930287,-0.06279051952930287,0.0,0.71724062746898765
-0.125333233564297,-0.125333233564297,0.0,0.71724062746898765
-0.18738131458572058,-0.18738131458572058,0.0,0.71724062746898765
-0.24868988716485388,-0.24868988716485388,0.0,0.71724062746898765
-0.30901699437494956,-0.30901699437494956,0.0,0.71724062746898765
-0.3681245526846698,-0.3681245526846698,0.0,0.71724062746898765
-0.4257792915650676,-0.4257792915650676,0.0,0.71724062746898765
-0.48175367410171316,-0.48175367410171316,0.0,0.71724062746898765
-0.5358267949789973,-0.5358267949789973,0.0,0.71724062746898765
